season,player_id,person_id,career_id,name,bats,throws,position,height_in,weight_lb,dob,hometown,status,jersey,team_slug
2025,spb6l7tt13vsnsb8,spb6l7tt13vsnsb8,career:67145ba2d6c29f2c,Miguel Alba,R,R,P,72,205,1999-08-25,",",Injured,33,missoulapaddleheads
2025,i3znim1lit74t45s,i3znim1lit74t45s,career:8bece398c202b6e6,Michael Peterson,R,R,P,,,1998-07-21,,Injured,38,missoulapaddleheads
2025,256j63mgeotlic6q,256j63mgeotlic6q,career:655f62c0c389fa98,Arman Sabouri,R,L,P,,,1998-06-28,,Active,40,missoulapaddleheads
2025,mxtpm7jk84emumu1,mxtpm7jk84emumu1,career:f7d7b34295f1631d,Matthew Taubensee,S,L,P,77,240,2000-01-20,",",Active,45,missoulapaddleheads
2025,ov202no2zh1hpe7l,ov202no2zh1hpe7l,career:33d074ed01d48e61,Adam Fogel,R,R,OF,77,,1998-09-02,,Active,55,missoulapaddleheads
2025,lyu9r3qltvl4sakk,lyu9r3qltvl4sakk,career:d12299531a5588d0,Pablo Garabitos,L,L,P,73,170,2000-07-30,",",Inactive,80,missoulapaddleheads
2025,x09u7swmwtchs868,x09u7swmwtchs868,career:d9bda571a280510b,Christian Ciuffetelli,R,R,OF,,,1999-12-27,,Inactive,81,missoulapaddleheads
2025,q6uzkfchftiqcdak,q6uzkfchftiqcdak,career:25bc3b8e08022b20,Henry Strmecki,R,R,OF,,,,,Inactive,82,missoulapaddleheads
2025,g3wjwlecct6ox086,g3wjwlecct6ox086,career:c4d15f67243bc8cc,Jonathan Largaespada,R,R,P,,,2002-06-07,,Inactive,91,missoulapaddleheads
2025,9w5vphovxfy25l9j,9w5vphovxfy25l9j,career:443386d35ea26c8d,Jake Dixon,L,L,P,76,210,2000-07-05,",",Inactive,93,missoulapaddleheads
2025,4x29r1vrsjqx8lst,4x29r1vrsjqx8lst,career:b8e1e8a6877c2223,Nick Parker,R,R,P,,,1999-10-17,,Inactive,94,missoulapaddleheads
2025,vguvijqgyh6griyo,vguvijqgyh6griyo,career:bdc877112390d1c2,McGwire Holbrook,R,R,C,,,2001-10-04,,Inactive,95,missoulapaddleheads
2025,4lna33fk1h1y6kic,4lna33fk1h1y6kic,career:da8902faf0c60c13,Robert Chesney,R,R,C,71,194,,",",Inactive,96,missoulapaddleheads
2025,m7t5yknk5x6nt6ik,m7t5yknk5x6nt6ik,career:cfd59f73460a6d8e,Julien Hernandez,R,R,P,73,195,2002-05-12,",",Inactive,98,missoulapaddleheads
2025,n0cpvp5xj7zy2sx8,n0cpvp5xj7zy2sx8,career:4a2e8e50f8294a19,Cale Mathison,R,R,P,,,2001-04-12,,Inactive,99,missoulapaddleheads
2025,q001ut2ui4rmms1q,q001ut2ui4rmms1q,career:9942f4fed7101fa4,Tyler Lozano,R,R,C,72,185,2000-04-26,"Stockton, CA",Active,2,oaklandballers
2025,cfetr828oix8pp6g,cfetr828oix8pp6g,career:52ca825a7293cd9d,Tremayne Cobb Jr.,R,R,INF,73,195,2001-09-17,"Upper Marlboro, MD",Active,3,oaklandballers
2025,vkeltex4ceuf8kjs,vkeltex4ceuf8kjs,career:4834688b74cdd6a9,Daniel Harris IV,R,R,INF,72,195,1999-07-21,"Stone Mountain, GA",Active,4,oaklandballers
2025,8phcki62wnpcaou7,8phcki62wnpcaou7,career:fff8e30c8a329bf4,Dillon Tatum,R,R,C,72,220,2000-05-24,"Stockton, CA",Active,7,oaklandballers
2025,dxjy6m5jjujh17ba,dxjy6m5jjujh17ba,career:f2388398fa2a39b7,Michael O'Hara,R,R,OF,72,195,2001-05-27,"Danville, CA",Active,8,oaklandballers
2025,4woeenyn10mjj560,4woeenyn10mjj560,career:9b1624c53023d559,Esai Santos,L,R,INF,72,170,2000-11-04,"Berkeley, CA",Active,9,oaklandballers
2025,6c0kdp98jaqljb7a,6c0kdp98jaqljb7a,career:8d0dc6087d3b4fd3,Caleb Franzen,L,L,P,75,208,2001-06-10,"West Linn, OR",Active,10,oaklandballers
2025,hb4w8pl6p2jubt8w,hb4w8pl6p2jubt8w,career:1bb6c5a86da3fcde,Davis Drewek,L,R,UTL,75,195,2001-03-04,"Katy, TX",Active,11,oaklandballers
2025,0bfeemnqzdz9of4k,0bfeemnqzdz9of4k,career:18dc6b423c9a92b1,Jake Allgeyer,S,R,INF,72,200,2002-01-22,"Channahon, IL",Active,13,oaklandballers
2025,o790upgfabmye2xm,o790upgfabmye2xm,career:5256c29eca2b0126,Zach St. Pierre,R,R,P,71,185,1998-02-16,"Allen, TX",Active,14,oaklandballers
2025,ndqc0h3j170spypq,ndqc0h3j170spypq,career:46657ed3094e0b4b,Cam Bufford,R,R,INF,75,195,2001-08-29,"Chicago, IL",Active,15,oaklandballers
2025,fbxr8h7x2x88237t,fbxr8h7x2x88237t,career:86a99ac776b97932,Carson Lambert,R,R,P,76,200,1999-09-02,"Thousand Oaks, CA",Inactive,16,oaklandballers
2025,bdpo3jmoi06jt088,bdpo3jmoi06jt088,career:9e44814124d5b6d9,Reed Butz,R,L,P,74,190,1998-11-16,"Rockford, IL",Active,17,oaklandballers
2025,3j7x569g0zzn71xu,3j7x569g0zzn71xu,career:6b07cfbee27f137e,Dylan Delvecchio,R,R,P,72,195,2001-06-09,"San Marcos, CA",Active,18,oaklandballers
2025,rqibaab795yyg29r,rqibaab795yyg29r,career:46e047c6244a9929,Darryl Buggs,R,R,OF,72,179,2002-06-09,"Atlanta, GA",Active,19,oaklandballers
2025,am7czikji3iecp9k,am7czikji3iecp9k,career:920f215fd2f16d5e,Connor Sullivan,R,R,P,77,175,2001-07-04,"Martinez, CA",Active,21,oaklandballers
2025,c5esa8hh1lsqa7mx,c5esa8hh1lsqa7mx,career:a6b4865523c340f6,Malik Binns,R,R,P,,,1999-01-15,,Active,22,oaklandballers
2025,ctm99vma4pub5ygl,ctm99vma4pub5ygl,career:ae66182a7512e5aa,Nick Leehey,R,R,INF,71,200,2003-02-07,"Newbury Park, CA",Protected,23,oaklandballers
2025,xvp492b8hghzk3rv,xvp492b8hghzk3rv,career:0f3ab9cf370a334f,Adam Bogosian,R,R,P,75,210,2002-08-26,"Brooklyn, NY",Active,26,oaklandballers
2025,tvsz1zdlkr5ovk4g,tvsz1zdlkr5ovk4g,career:255b44c71e75f2bd,Lou Helmig,L,R,OF,77,198,2003-05-01,"Paderborn, GER",Active,28,oaklandballers
2025,edtt17c787jdojxm,edtt17c787jdojxm,career:38ed74bb3e65af7c,Christian Almanza,L,L,INF,76,220,2000-05-02,"Stockton, CA",Active,29,oaklandballers
2025,fn6q5xw1akfmybzq,fn6q5xw1akfmybzq,career:dd2c7f8a3c834c44,Noah Millikan,R,R,P,77,220,2003-02-04,"Berkeley, CA",Active,30,oaklandballers
2025,r7tge2w4uec8dirz,r7tge2w4uec8dirz,career:895cccfe618404b3,James Colyer,R,R,P,75,225,1999-04-04,"Hayward, CA",Active,32,oaklandballers
2025,aq39mrmkzq7s2t8f,aq39mrmkzq7s2t8f,career:96f5a7e962d41e45,Dylan Matsuoka,R,R,P,71,185,2000-09-30,"Sammamish, WA",Injured,33,oaklandballers
2025,a8k7z5bbeuii76ei,a8k7z5bbeuii76ei,career:1eed28e0927ec30d,Conner Richardson,R,R,P,76,239,2000-04-19,"Grand Forks, ND",Active,35,oaklandballers
2025,y93tig5ow0mslgob,y93tig5ow0mslgob,career:aea70ccee05b1976,Luke Short,L,L,P,73,205,2000-09-02,"San Jose, CA",Active,39,oaklandballers
2025,zlbw9ouhxg6rh8jy,zlbw9ouhxg6rh8jy,career:e74c615b08b2ab4a,Brody Eglite,R,R,P,74,230,2001-06-17,"Martinez, CA",Injured,40,oaklandballers
2025,ah5xs6ri7rw1as3k,ah5xs6ri7rw1as3k,career:c8bfcc475de6e26d,Gabe Tanner,R,R,P,77,225,2001-10-06,"Danville, CA",Active,56,oaklandballers
2025,0bcqaivsi08d7rjn,0bcqaivsi08d7rjn,career:b199433f2183b7c6,Tommy Ventimiglia,R,R,P,76,215,2003-10-01,"Coram, NY",Inactive,83,oaklandballers
2025,k6xc1o1a5qbk8m8d,k6xc1o1a5qbk8m8d,career:1f7cdaf70bbbb5cd,Tyler Best,R,R,UTIL,,,,,Inactive,85,oaklandballers
2025,n7rj1d8uvzcfcdrc,n7rj1d8uvzcfcdrc,career:51180ea6d6c5970c,Tanner Shears,R,R,P,,,,",",Inactive,86,oaklandballers
2025,6mwj52gn2cuq9bsy,6mwj52gn2cuq9bsy,career:6006197906eda602,Andrew Silva,R,R,P,,,,,Inactive,87,oaklandballers
2025,b8zstqntejn7kuv8,b8zstqntejn7kuv8,career:42262b2f0dcfea0f,Pat Monteith,R,R,UTL,74,225,2001-10-02,"Charleston, SC",Inactive,89,oaklandballers
2025,uw2qjvqi611w450j,uw2qjvqi611w450j,career:e6478a6e2f1637fe,Ryan Pierce,R,R,INF,,,2002-01-14,",",Inactive,90,oaklandballers
2025,i0frce73dh78du8d,i0frce73dh78du8d,career:018015fcadcec181,Sean Kelby,R,R,P,,,2000-05-05,",",Inactive,92,oaklandballers
2025,bi5v30qqb8c0al9h,bi5v30qqb8c0al9h,career:4b80f023fb8fe208,Alec Rodriguez,R,R,P,72,180,2001-05-03,"Cherry Hill, NJ",Inactive,93,oaklandballers
2025,amadctqyi8ay1x2y,amadctqyi8ay1x2y,career:2d701c98b8a2543f,Ethan Paulson,R,R,P,75,210,2000-05-10,"Encinitas, CA",Inactive,97,oaklandballers
2025,s7c5mj1maznkavna,s7c5mj1maznkavna,career:c9d5d4eb5f823266,Marques Titialii,R,R,OF,71,205,1998-10-21,"Seattle, WA",Inactive,98,oaklandballers
2025,yfzi8d19ru2ax7cq,yfzi8d19ru2ax7cq,career:0ade104fa0cc83ef,Mac Lardner,R,L,P,76,195,1997-12-29,"Templeton, CA",Inactive,99,oaklandballers
2025,9q1k717lk7j464id,9q1k717lk7j464id,career:e945ce913d56450d,Cole Jordan,R,R,2B,70,193,,", --",Active,3,ogdenraptors
2025,9qqcg8pfi1k3lutk,9qqcg8pfi1k3lutk,career:c29eb33135b15997,Carmine Lane,R,R,INF,72,200,2001-03-28,",",Active,5,ogdenraptors
2025,nzk8hsdyk942w4il,nzk8hsdyk942w4il,career:19e6ec0ed2a367c3,Jonah Montes,,,RHP,,,2003-08-26,",",Injured,6,ogdenraptors
2025,6v30q76vz40jw500,6v30q76vz40jw500,career:ef81fe2b0ec4acdd,Bradley Pelle,R,R,OF,,,,",",Active,8,ogdenraptors
2025,lplhymzwla5ss976,lplhymzwla5ss976,career:fed21150fb1e5502,Denver Blinn,R,R,INF,,,1998-10-15,",",Inactive,9,ogdenraptors
2025,wsh61s805q6qjf9d,wsh61s805q6qjf9d,career:4c2132a357ee0785,Kyler Stancato,L,L,OF/LHP,,,2002-03-29,",",Active,10,ogdenraptors
2025,txy0ymhpome1tyqy,txy0ymhpome1tyqy,career:8d3810cd31d31146,Nico Saltaformaggio,R,R,P,72,200,2002-08-22,",",Active,12,ogdenraptors
2025,dn2m7hyta64h6zhr,dn2m7hyta64h6zhr,career:2bf51f14955af1f3,Jestin Jones,R,R,RHP,,,2000-06-22,",",Injured,13,ogdenraptors
2025,9j3zj6n5mgirzo8j,9j3zj6n5mgirzo8j,career:2f152d62aeea3db7,Cameron Edmonson,R,L,LHP,69,175,,"Rochester, IL",Active,14,ogdenraptors
2025,xlw0hdlmv20gp99l,xlw0hdlmv20gp99l,career:17ba53871482e204,Alain Lopez,,,"1,650.00",,,,",",Active,15,ogdenraptors
2025,aq1p04fletl2bk58,aq1p04fletl2bk58,career:6559f498d7a584a5,Cole Stasio,R,R,RHP,,,,",",Active,16,ogdenraptors
2025,mvh1djyx798xz4iy,mvh1djyx798xz4iy,career:a2ca1c3351a05cc7,Chase Chatman,L,L,LHP,72,195,,"Cape Coral, Florida",Active,17,ogdenraptors
2025,35vn5zad00caep5d,35vn5zad00caep5d,career:bc63074bbcd46b7f,Kenneth Oyama,L,L,OF,64,150,1999-03-22,",",Active,18,ogdenraptors
2025,z4y096p6pky6s8yq,z4y096p6pky6s8yq,career:8ca80d5edea8661f,Dylan Wilkinson,L,R,INF,,,2000-11-30,"Fairfax, VA",Active,21,ogdenraptors
2025,izzcunrxsob3uzsl,izzcunrxsob3uzsl,career:5be828e2eadac19a,Connor Bagnieski,L,R,INF,71,190,,",",Active,22,ogdenraptors
2025,q7i15vtesdn3xogp,q7i15vtesdn3xogp,career:008342c4bb29c9c0,Damian Stone,R,R,OF,,,2002-04-25,",",Active,23,ogdenraptors
2025,x48qddat3kfcp32c,x48qddat3kfcp32c,career:a4ab782d8db80e7d,Carson Tucker,,,INF,,,2002-01-24,",",Injured,26,ogdenraptors
2025,mq0bxpcyv21s6u2h,mq0bxpcyv21s6u2h,career:227cba6c07000287,Eli Elliott,R,R,RHP,,,2001-02-28,",",Active,27,ogdenraptors
2025,pqn7yvx3ifey0a7p,pqn7yvx3ifey0a7p,career:25b864a872d23cd8,True Fontenot,R,R,IF,,180,,", --",Active,28,ogdenraptors
2025,avtjuis3i1gvxpaj,avtjuis3i1gvxpaj,career:ecb361b529948784,Elliot Good,R,R,SS,74,205,2001-04-13,", --",Active,29,ogdenraptors
2025,3zmnv3ngamkuhzmz,3zmnv3ngamkuhzmz,career:6142021143a5ce1d,Christian Ciuffetelli,R,R,RHP,,,1999-12-27,",",Injured,30,ogdenraptors
2025,524kzci55de2dnk5,524kzci55de2dnk5,career:e2a7bc252f8df09b,Jose Moreno,,,RHP,,,,",",Active,35,ogdenraptors
2025,ilcav8vpdvj31w26,ilcav8vpdvj31w26,career:7717ec7387847f41,Christopher Sargent Jr.,R,R,C,71,185,2000-07-11,", --",Inactive,37,ogdenraptors
2025,7yutsjgs43de04gj,7yutsjgs43de04gj,career:5d492fd485e891f0,Dylan Gardner,R,R,RHP,,,2001-10-15,",",Active,38,ogdenraptors
2025,x73i49e9u89f8wme,x73i49e9u89f8wme,career:22590797e1ceb22b,Christian Griffin,R,R,RHP,76,250,,"Stone Mountain, GA",Active,44,ogdenraptors
2025,lyk3vmygdlfm64gj,lyk3vmygdlfm64gj,career:7a387f2f9928a791,Walker Hultgren,R,R,RHP,,,2002-05-30,",",Active,46,ogdenraptors
2025,82zpqu0yfimz1pgo,82zpqu0yfimz1pgo,career:6e4880878b914294,Shane Gustafson,R,R,RHP,77,190,1998-10-10,",",Active,47,ogdenraptors
2025,aygzk8gh8epsverm,aygzk8gh8epsverm,career:9a0954334e88e8ee,Charles Updegrave,L,R,INF,,,1999-09-24,",",Inactive,50,ogdenraptors
2025,1qw6v9a3lpduly8n,1qw6v9a3lpduly8n,career:19725de54641943c,Rolando Gutierrez Rosario,L,L,LHP,,,2002-04-06,",",Inactive,54,ogdenraptors
2025,3eewb16oad3p1dn1,3eewb16oad3p1dn1,career:74c20048ee02ec1f,Nik Cardinal,L,R,RHP,,,,",",Active,55,ogdenraptors
2025,da5kucfnfjbt7dj7,da5kucfnfjbt7dj7,career:39688b6c955fe25d,Nick Agacki,R,R,P,,,2001-10-03,",",Injured,56,ogdenraptors
2025,cq5di9ec8cn38hix,cq5di9ec8cn38hix,career:cdd0229f30f31433,Mitchell Torres,L,L,LHP,,,2002-08-09,",",Inactive,75,ogdenraptors
2025,6owifwybkmbeokvb,6owifwybkmbeokvb,career:ff1827bb222ae483,Jacob Walsh,R,R,RHP,,,1995-07-20,",",Inactive,76,ogdenraptors
2025,kei0jroh3l9zb9px,kei0jroh3l9zb9px,career:f6fdb326ba3c1c9d,Sebastian Greico,R,R,INF,,,2001-03-28,",",Inactive,77,ogdenraptors
2025,j8wezol4xfgdosip,j8wezol4xfgdosip,career:6f46a5777f8846f9,Sean Wiese,R,R,LHP,,,2001-07-02,",",Inactive,78,ogdenraptors
2025,87axdklthb13aqm0,87axdklthb13aqm0,career:0a01836aea5dbaf4,Ryan Sleeper,L,L,LHP,76,225,,"Lakeville, Minnesota",Inactive,79,ogdenraptors
2025,a0mb77nv68tfz3tc,a0mb77nv68tfz3tc,career:13f42eeee6c65dac,Kyle Lewis,R,R,RHP,76,215,2002-10-02,"Ashburn, VA",Inactive,80,ogdenraptors
2025,ogrcluec913c9vlp,ogrcluec913c9vlp,career:788e30bd2949e95d,Evan Blum,L,R,1B/OF/C,72,210,1999-07-14,"Bethesda, Maryland",Inactive,81,ogdenraptors
2025,hh1byvd1j6gu6wmv,hh1byvd1j6gu6wmv,career:95600e81b71e71c3,Ryan Dusang,R,R,RHP,,,2001-10-15,",",Inactive,82,ogdenraptors
2025,7d5z57qsl9quun7s,7d5z57qsl9quun7s,career:7a10c35b04108529,Brayden Bonner,R,R,RHP,,,1997-11-20,",",Inactive,83,ogdenraptors
2025,vgoo1ni0ejfnri4z,vgoo1ni0ejfnri4z,career:37a27d5e1cdf18f6,Edwin De La Cruz,R,R,INF,,,2002-12-28,",",Inactive,84,ogdenraptors
2025,tqy033lnxe7bqfpy,tqy033lnxe7bqfpy,career:6ef60df9893455a9,Shawn Triplett,R,R,RHP,,,1999-12-27,", --",Inactive,85,ogdenraptors
2025,hwzo539b3rwgxm7a,hwzo539b3rwgxm7a,career:e27360030812014a,Matthew Colucci,R,R,RHP,74,215,1999-06-18,"Amherst, NJ",Inactive,86,ogdenraptors
2025,bmc9x89sa3o9bhjk,bmc9x89sa3o9bhjk,career:ec18a463f6458d4f,Bryson Van Sickle,L,L,LHP,,,2001-01-04,",",Inactive,87,ogdenraptors
2025,sttvnw2ku694z6as,sttvnw2ku694z6as,career:d7b2fe6e197511ec,Nate Boyle,R,R,RHP,,,,",",Inactive,88,ogdenraptors
2025,otyzmj2mq669346w,otyzmj2mq669346w,career:1f5039a84510393b,Miguel Hernandez,R,R,RHP,,,2002-10-01,",",Inactive,89,ogdenraptors
2025,60qxnaatpt55ldfs,60qxnaatpt55ldfs,career:09c37d99dc6981b2,Ethan Stephens,R,R,RHP,,,2002-06-26,",",Inactive,92,ogdenraptors
2025,xx2poxkuqfx1i9d8,xx2poxkuqfx1i9d8,career:02dd7ab180d9a73b,Samuel Bass,R,R,RHP,73,245,2001-11-02,"Berkley Heights, NJ",Inactive,93,ogdenraptors
2025,t3lk8kr32zviwxa9,t3lk8kr32zviwxa9,career:e34564aed331f791,Maikol Perez,R,R,OF,,,,",",Inactive,94,ogdenraptors
2025,2a5ryikpzgtrkjfj,2a5ryikpzgtrkjfj,career:182b9e8277ef6688,Brett Erwin,R,R,RHP,,,1998-12-09,",",Inactive,95,ogdenraptors
2025,enpbh9run15ybwt2,enpbh9run15ybwt2,career:68ba335f3a70f2c8,Adiran Santa Cruz Santa Cruz,R,R,RHP,,,2000-07-02,",",Inactive,96,ogdenraptors
2025,x4a3zywfg1kuvn6a,x4a3zywfg1kuvn6a,career:881088c0bb4b2068,Carter Mize,L,L,IF,,,1998-05-24,", --",Inactive,99,ogdenraptors
2025,npyuuhwuub8olldk,npyuuhwuub8olldk,career:18b8264b45f6b5c5,Ty Dooley,L,R,INF,,,,,Active,3,rockymountainvibes
2025,lhqkmcsiryxkt4zl,lhqkmcsiryxkt4zl,career:9baa60cce85edd65,Thomas Peltier,L,L,LHP,74,190,2001-04-28,,Active,4,rockymountainvibes
2025,g6y7ljctgpajmcgu,g6y7ljctgpajmcgu,career:34c58d631f0e7d78,Hank Himrich,L,R,OF,,,,,Active,5,rockymountainvibes
2025,x8r6n22qj9009w87,x8r6n22qj9009w87,career:2026b3d15ca50a6c,Tristin Garcia,L,R,INF,65,180,2000-06-12,"Louisville, KY",Active,6,rockymountainvibes
2025,u5obcvsxszazzd7q,u5obcvsxszazzd7q,career:7854ed22d352cc7c,Hunter Bryan,R,R,RHP/INF,72,195,2001-02-22,"Visalia, CA",Active,7,rockymountainvibes
2025,kj52okpii7s3iadf,kj52okpii7s3iadf,career:758676c4fec56957,Carter Booth,R,R,OF,72,187,1999-06-15,"Oregon City, OR",Active,8,rockymountainvibes
2025,tjwzc7zq0m4py5qo,tjwzc7zq0m4py5qo,career:5f8e6d84a78681ec,Ernie Yake,L,R,INF,,,1997-11-20,,Inactive,9,rockymountainvibes
2025,kr2z7gkoqjy1jhkl,kr2z7gkoqjy1jhkl,career:c0079a7d21607b8a,Nate Varnier,L,L,LHP,,,,,Active,10,rockymountainvibes
2025,hmixp7jl18hrep3a,hmixp7jl18hrep3a,career:5d182b0b6152b36c,Brendan Konal,L,L,LHP,,,,,Active,11,rockymountainvibes
2025,fzfduce250h6dagk,fzfduce250h6dagk,career:e0ddae3c40df1534,Garrett Kueber,R,R,INF,69,185,1996-09-26,"Clarksville, TN",Active,13,rockymountainvibes
2025,6zb5mtc4kjbh354z,6zb5mtc4kjbh354z,career:28b81e18adde5601,Gabriel Courtright,R,R,RHP,,,,,Active,18,rockymountainvibes
2025,mksp2x9l34lyh7sa,mksp2x9l34lyh7sa,career:a619994425ad120f,Hunter Belton,R,R,RHP,,,,,Active,19,rockymountainvibes
2025,mcj0qwnje8g2h3du,mcj0qwnje8g2h3du,career:d1cdef4b58a2430a,Nick Powers,R,L,LHP,73,200,2001-05-12,"Flushing, MI",Active,20,rockymountainvibes
2025,2rlq2219lcuet2nz,2rlq2219lcuet2nz,career:ec221583934095f2,Sam Linscott,R,R,OF,75,215,1998-04-09,"Marysville, WA",Active,22,rockymountainvibes
2025,6adnrav00fetslox,6adnrav00fetslox,career:5376a03e9f9b8232,Joskar Feliciano,R,R,C,,,,,Active,23,rockymountainvibes
2025,0cuac12goo7m3qmw,0cuac12goo7m3qmw,career:65019fe518838f68,Wyatt Tucker,R,R,RHP,75,215,2002-03-09,"Nacogdoches, TX",Active,24,rockymountainvibes
2025,8sztyx273j3v7ziw,8sztyx273j3v7ziw,career:b5d3c0fd56e3f586,Trey Morrill,R,R,RHP,,225,1999-11-11,"Loma, CO",Active,25,rockymountainvibes
2025,23cj18kx5kuow7bo,23cj18kx5kuow7bo,career:b9ad044bc95c8111,Matt Hickey,L,L,LHP,,,,,Active,26,rockymountainvibes
2025,4orhvl3m18tpom6d,4orhvl3m18tpom6d,career:0fa4b8193bc90b00,Gary Lora Gonzalez,R,R,INF,76,230,1999-07-03,"Orlando, FL",Active,27,rockymountainvibes
2025,jkhyj03ouuq9t3je,jkhyj03ouuq9t3je,career:2bb0b157f9df2710,Dane Tofteland,R,R,INF,,190,,"Grand Prairie, AB",Active,28,rockymountainvibes
2025,in1bvij8kkwhrw8h,in1bvij8kkwhrw8h,career:e74092d8d2ad03a7,Kellum Clark,L,R,OF,,205,2001-04-21,"Jackson, MS",Active,29,rockymountainvibes
2025,sg8rwt49y0pixaj9,sg8rwt49y0pixaj9,career:1034312abc9d8323,Evan Kowalski,R,R,RHP,74,200,1998-11-13,"Ocala, FL",Active,31,rockymountainvibes
2025,hws9et3bwuwb0ct3,hws9et3bwuwb0ct3,career:993de746b9daf08c,Tim Hanible,R,R,UTL,,,,,Active,33,rockymountainvibes
2025,o5fu9y7u3ifzg3uf,o5fu9y7u3ifzg3uf,career:bb9bb62172a6c003,Austin Chouinard,R,R,C,73,215,1998-07-30,"Chandler, AZ",Active,34,rockymountainvibes
2025,2lqgba1dabjugqfg,2lqgba1dabjugqfg,career:d226defa1fa96ce5,Alonzo Zuniga,R,R,C,69,220,2000-12-17,"Covina, CA",Active,35,rockymountainvibes
2025,u92j3eijj0uy66k8,u92j3eijj0uy66k8,career:b7b01611c4f5e427,Quinn Waterhouse,L,L,LHP,,,,,Active,36,rockymountainvibes
2025,gwpom2pu3bexcmwi,gwpom2pu3bexcmwi,career:9901b97e04a213ac,Cregg Scherrer,L,L,LHP,,180,2001-06-18,"Orlando, FL",Inactive,55,rockymountainvibes
2025,0ft9lg3nvo4ujr2t,0ft9lg3nvo4ujr2t,career:ea06063f042ee90d,Malik Binns,R,R,RHP,,240,1999-01-15,"Chicago, IL",Inactive,60,rockymountainvibes
2025,kvm0j4rqnk9wkje0,kvm0j4rqnk9wkje0,career:814c4958880814a6,John Walsh,L,L,LHP,,,1999-10-02,,Inactive,61,rockymountainvibes
2025,y7c9e2ksnigp7y4v,y7c9e2ksnigp7y4v,career:a5035bcf4e31ce68,Caden Kratz,R,R,RHP,,225,1999-09-13,"Mason City, IA",Inactive,66,rockymountainvibes
2025,87x325wi9o39fhyp,87x325wi9o39fhyp,career:d52740ba75ce1eea,Andrew Duran,R,R,,,,2000-11-25,,Inactive,69,rockymountainvibes
2025,m0y0be7y3fwxu60f,m0y0be7y3fwxu60f,career:39672680af69f8b1,Peter Fusek,R,R,RHP,,,2000-09-15,,Inactive,71,rockymountainvibes
2025,ospawevye4ncs3mb,ospawevye4ncs3mb,career:4a4d06cc60b8b1e7,Alex Adams,R,R,INF,,215,2000-02-24,"Wildwood, MO",Inactive,72,rockymountainvibes
2025,7qv5tl8heb5ypemy,7qv5tl8heb5ypemy,career:4e719f5332013f69,Skyler Manelski,R,R,RHP,,,,,Inactive,73,rockymountainvibes
2025,omscxc4deyyxusvd,omscxc4deyyxusvd,career:99d7ca6e027e0829,Gabe White,L,L,,,200,2001-02-22,"Toccoa, GA",Inactive,74,rockymountainvibes
2025,ig9dxi307x418sgn,ig9dxi307x418sgn,career:c8af25f5cdb3b959,Hunter Edwards,R,R,RHP,,,2003-07-09,,Inactive,75,rockymountainvibes
2025,oyz2jzuyvqz3hii7,oyz2jzuyvqz3hii7,career:1224038d7759c34e,Joseph Stagowski,R,R,OF,,,2003-02-11,,Inactive,77,rockymountainvibes
2025,24hv35ugj79gq9pq,24hv35ugj79gq9pq,career:c015bea9323a5367,Kelvin Perez,R,R,RHP,,,,,Inactive,78,rockymountainvibes
2025,32psm5ey4qzxszng,32psm5ey4qzxszng,career:991b0ff72b2fcf50,Gavin Brasosky,L,L,LHP,,,2002-09-26,,Inactive,79,rockymountainvibes
2025,fqu82j6ptw1sgi84,fqu82j6ptw1sgi84,career:b70acf88843721a9,Otto Jones,R,R,C,,180,2001-05-14,"Arvada, CO",Inactive,80,rockymountainvibes
2025,a8xr9cwa5mz2qe6i,a8xr9cwa5mz2qe6i,career:0c9754ec7e6be799,Stephen Wilmer,S,L,OF/LHP,,200,2000-02-29,"Sarasota, FL",Inactive,81,rockymountainvibes
2025,ckblmdcdtp1c2039,ckblmdcdtp1c2039,career:a6750dcb38bb42fd,Arnad Mulamekic,L,L,LHP,,,2003-07-24,,Inactive,83,rockymountainvibes
2025,qxdm87vhxw3s16s7,qxdm87vhxw3s16s7,career:94cfeb9691827228,Will Butcher,R,R,INF/OF,,229,2000-09-27,"Asheville, NC",Inactive,84,rockymountainvibes
2025,4i88huqstwdktww3,4i88huqstwdktww3,career:74fc9f3fa2388f1d,Nyan Hernandez,L,R,RHP,,,2001-07-11,,Inactive,85,rockymountainvibes
2025,z7okxfysam8iitqx,z7okxfysam8iitqx,career:ca9b3a1da5d23bd4,Chase Gockel,R,R,RHP,,,2000-01-01,,Inactive,86,rockymountainvibes
2025,qrlirisvpqm5ofni,qrlirisvpqm5ofni,career:e7c9c9d19d0cf1d0,Cole Stallings,R,R,RHP,74,210,2002-06-19,,Inactive,87,rockymountainvibes
2025,yxl00q29qpqkfo35,yxl00q29qpqkfo35,career:4439c544d45380ec,Jordan Destefano,R,R,RHP,,,2000-03-26,,Inactive,88,rockymountainvibes
2025,6hhgg0h2i5hghbxg,6hhgg0h2i5hghbxg,career:12b04c5bbda2cba6,C.J. Backer Jr.,R,R,RHP,,,2001-10-05,,Inactive,89,rockymountainvibes
2025,ghm09i6tfggvalui,ghm09i6tfggvalui,career:38a1556538bd61d0,Christian Pregent,R,R,C,,210,2000-12-26,"Syracuse, NY",Inactive,90,rockymountainvibes
